image,threshold,artifact_pixels,artifact_ratio,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax
Birman_119.jpg,0.316233,7396,0.028214,2,292,87,377
Birman_12.jpg,0.410640,7225,0.027561,237,305,321,389
Birman_120.jpg,0.385714,7225,0.027561,51,98,135,182
Birman_121.jpg,0.197251,5767,0.021999,142,263,220,335
Birman_122.jpg,0.327687,4872,0.018585,48,453,131,510
Birman_123.jpg,0.245041,7396,0.028214,55,73,140,158
Birman_124.jpg,0.426442,7225,0.027561,333,111,417,195
Birman_125.jpg,0.254387,7396,0.028214,328,53,413,138
Birman_126.jpg,0.458459,7056,0.026917,60,222,143,305
Birman_127.jpg,0.244205,7396,0.028214,166,27,251,112
Birman_128.jpg,0.368087,7310,0.027885,10,401,95,485
Birman_129.jpg,0.157491,4582,0.017479,11,453,89,510
Birman_13.jpg,0.281661,7396,0.028214,135,361,220,446
Birman_130.jpg,0.215837,7396,0.028214,176,2,261,87
Birman_131.jpg,0.326713,7396,0.028214,46,244,131,329
Birman_132.jpg,0.178255,7396,0.028214,5,245,90,330
Birman_133.jpg,0.364220,7310,0.027885,187,164,272,248
Birman_134.jpg,0.303418,7310,0.027885,72,88,157,172
Birman_135.jpg,0.262045,6880,0.026245,16,255,95,340
Birman_136.jpg,0.174119,7224,0.027557,226,425,311,508
Birman_137.jpg,0.362677,7310,0.027885,68,87,153,171
Birman_138.jpg,0.386976,7310,0.027885,113,6,198,90
Birman_139.jpg,0.400506,7396,0.028214,172,125,257,210
Birman_14.jpg,0.403319,7056,0.026917,190,422,273,505
Birman_140.jpg,0.340842,7310,0.027885,112,328,197,412
Birman_141.jpg,0.398200,7140,0.027237,315,417,399,500
Birman_142.jpg,0.312847,7396,0.028214,261,109,346,194
Birman_143.jpg,0.349639,7225,0.027561,171,392,255,476
Birman_144.jpg,0.251024,7396,0.028214,141,425,226,510
Birman_145.jpg,0.262826,6278,0.023949,22,438,107,510
Birman_146.jpg,0.303759,7396,0.028214,135,66,220,151
Birman_147.jpg,0.464224,7056,0.026917,152,74,235,157
Birman_148.jpg,0.237831,7396,0.028214,149,298,234,383
Birman_149.jpg,0.173861,3519,0.013424,339,10,407,60
Birman_15.jpg,0.257820,5504,0.020996,254,372,339,435
Birman_150.jpg,0.383704,7225,0.027561,75,328,159,412
Birman_151.jpg,0.352259,7056,0.026917,157,374,240,457
Birman_152.jpg,0.219524,7396,0.028214,183,374,268,459
Birman_153.jpg,0.240626,7224,0.027557,306,178,389,263
Birman_154.jpg,0.180515,4480,0.017090,293,314,362,377
Birman_155.jpg,0.373177,7056,0.026917,172,5,255,88
Birman_156.jpg,0.174550,7396,0.028214,330,229,415,314
Birman_157.jpg,0.320974,7396,0.028214,152,302,237,387
Birman_158.jpg,0.354360,7140,0.027237,306,183,390,266
Birman_159.jpg,0.231320,7396,0.028214,2,72,87,157
Birman_16.jpg,0.438355,7056,0.026917,124,164,207,247
Birman_160.jpg,0.374585,7225,0.027561,325,187,409,271
Birman_161.jpg,0.424167,7140,0.027237,156,159,239,243
Birman_162.jpg,0.213412,7396,0.028214,208,190,293,275
Birman_163.jpg,0.355238,7396,0.028214,234,77,319,162
Birman_164.jpg,0.250213,7396,0.028214,41,10,126,95
Birman_165.jpg,0.265545,7396,0.028214,54,270,139,355
Birman_166.jpg,0.399776,7310,0.027885,194,145,278,230
Birman_167.jpg,0.313091,7396,0.028214,20,208,105,293
Birman_168.jpg,0.382465,7310,0.027885,67,254,151,339
Birman_169.jpg,0.299270,6622,0.025261,149,316,234,392
Birman_17.jpg,0.297106,7396,0.028214,234,72,319,157
Birman_170.jpg,0.221001,7396,0.028214,6,128,91,213
Birman_171.jpg,0.207100,7396,0.028214,81,75,166,160
Birman_172.jpg,0.346747,7310,0.027885,114,378,198,463
Birman_173.jpg,0.223301,7138,0.027229,60,428,145,510
Birman_174.jpg,0.359580,7396,0.028214,64,259,149,344
Birman_175.jpg,0.278994,7396,0.028214,112,224,197,309
Birman_176.jpg,0.322688,7310,0.027885,337,394,421,479
Birman_177.jpg,0.210873,4902,0.018700,338,454,423,510
Birman_178.jpg,0.230220,7396,0.028214,345,17,430,102
Birman_179.jpg,0.222383,7396,0.028214,95,336,180,421
Birman_18.jpg,0.237108,7396,0.028214,260,233,345,318
Birman_180.jpg,0.295245,7396,0.028214,165,1,250,86
Birman_181.jpg,0.329104,6630,0.025291,352,68,429,152
Birman_182.jpg,0.276946,7396,0.028214,343,115,428,200
Birman_183.jpg,0.382406,7225,0.027561,247,264,331,348
Birman_184.jpg,0.231715,7396,0.028214,12,238,97,323
Birman_185.jpg,0.331028,7396,0.028214,117,292,202,377
Birman_186.jpg,0.348797,7310,0.027885,18,425,102,510
Birman_187.jpg,0.323210,7396,0.028214,269,92,354,177
Birman_188.jpg,0.250263,7396,0.028214,303,418,388,503
Birman_189.jpg,0.335598,7396,0.028214,283,104,368,189
Birman_19.jpg,0.245777,7396,0.028214,276,328,361,413
Birman_190.jpg,0.412029,7140,0.027237,54,76,137,160
Birman_191.jpg,0.360476,7225,0.027561,250,420,334,504
Birman_192.jpg,0.396178,7396,0.028214,289,224,374,309
Birman_193.jpg,0.320063,7310,0.027885,277,120,361,205
Birman_194.jpg,0.396293,7140,0.027237,28,15,112,98
Birman_196.jpg,0.280691,7396,0.028214,333,343,418,428
Birman_197.jpg,0.313679,7396,0.028214,119,182,204,267
Birman_198.jpg,0.302459,7396,0.028214,106,152,191,237
Birman_199.jpg,0.152056,4266,0.016273,273,457,351,510
Birman_2.jpg,0.298651,7396,0.028214,12,400,97,485
Birman_20.jpg,0.286553,7396,0.028214,272,228,357,313
Birman_200.jpg,0.290622,5934,0.022636,237,58,305,143
Birman_201.jpg,0.302119,7310,0.027885,321,326,405,411
Birman_21.jpg,0.417218,7225,0.027561,160,341,244,425
Birman_22.jpg,0.291969,7396,0.028214,172,152,257,237
Birman_23.jpg,0.249605,7396,0.028214,138,315,223,400
Birman_24.jpg,0.221950,7396,0.028214,81,391,166,476
Birman_25.jpg,0.204051,7396,0.028214,37,176,122,261
Birman_26.jpg,0.163221,6966,0.026573,34,430,119,510
Birman_27.jpg,0.228572,7396,0.028214,339,211,424,296
Birman_28.jpg,0.383927,7225,0.027561,329,41,413,125
Birman_29.jpg,0.334086,7396,0.028214,167,25,252,110
Birman_3.jpg,0.221624,5762,0.021980,274,444,359,510
Birman_30.jpg,0.266451,7396,0.028214,2,294,87,379
Birman_31.jpg,0.170179,1798,0.006859,23,340,84,368
Birman_32.jpg,0.296713,7396,0.028214,103,340,188,425
Birman_33.jpg,0.335272,7396,0.028214,154,199,239,284
Birman_34.jpg,0.236041,7396,0.028214,308,324,393,409
Birman_35.jpg,0.270176,7396,0.028214,270,195,355,280
Birman_36.jpg,0.286324,7396,0.028214,158,13,243,98
Birman_37.jpg,0.255808,5762,0.021980,15,444,100,510
Birman_38.jpg,0.336860,6290,0.023994,23,437,107,510
Birman_39.jpg,0.343160,7225,0.027561,33,58,117,142
Birman_4.jpg,0.166684,7396,0.028214,328,318,413,403
Birman_40.jpg,0.183080,7396,0.028214,92,292,177,377
Birman_41.jpg,0.215043,6794,0.025917,162,177,240,262
Birman_42.jpg,0.225416,7396,0.028214,155,222,240,307
Birman_43.jpg,0.238831,7396,0.028214,348,241,433,326
Birman_44.jpg,0.396178,7310,0.027885,226,224,310,309
Birman_45.jpg,0.299851,7310,0.027885,166,228,251,312
Birman_46.jpg,0.174023,7396,0.028214,250,338,335,423
Birman_47.jpg,0.219140,7052,0.026901,117,429,202,510
Birman_48.jpg,0.372401,7225,0.027561,102,232,186,316
Birman_49.jpg,0.424470,7310,0.027885,232,140,317,224
Birman_5.jpg,0.298463,7396,0.028214,115,296,200,381
Birman_50.jpg,0.328559,7310,0.027885,81,178,165,263
Birman_51.jpg,0.194454,5160,0.019684,55,451,140,510
Birman_52.jpg,0.242918,4472,0.017059,107,86,192,137
Birman_53.jpg,0.388668,7396,0.028214,210,68,295,153
Birman_54.jpg,0.344249,7396,0.028214,273,422,358,507
Birman_55.jpg,0.237862,7396,0.028214,56,141,141,226
Birman_56.jpg,0.239554,4988,0.019028,34,453,119,510
Birman_57.jpg,0.266730,7396,0.028214,118,193,203,278
Birman_58.jpg,0.434085,7056,0.026917,72,60,155,143
Birman_59.jpg,0.235388,7396,0.028214,356,140,441,225
Birman_6.jpg,0.348997,7396,0.028214,115,162,200,247
Birman_60.jpg,0.337233,7310,0.027885,55,376,139,461
Birman_61.jpg,0.189074,7396,0.028214,306,362,391,447
Birman_62.jpg,0.275273,7396,0.028214,38,303,123,388
Birman_63.jpg,0.241200,7396,0.028214,197,28,282,113
Birman_64.jpg,0.448929,7056,0.026917,285,265,368,348
Birman_65.jpg,0.321472,7310,0.027885,42,82,126,167
Birman_66.jpg,0.224591,7396,0.028214,180,20,265,105
Birman_67.jpg,0.403222,7056,0.026917,9,354,92,437
Birman_68.jpg,0.334378,7396,0.028214,98,93,183,178
Birman_69.jpg,0.217876,5504,0.020996,172,34,257,97
Birman_7.jpg,0.165391,6794,0.025917,68,258,146,343
Birman_70.jpg,0.320243,7396,0.028214,3,19,88,104
Birman_71.jpg,0.191593,6708,0.025589,285,433,370,510
Birman_72.jpg,0.395372,7225,0.027561,121,16,205,100
Birman_73.jpg,0.421827,7056,0.026917,209,116,292,199
Birman_74.jpg,0.228369,7396,0.028214,318,347,403,432
Birman_75.jpg,0.378515,7225,0.027561,95,97,179,181
Birman_76.jpg,0.397693,7225,0.027561,1,98,85,182
Birman_77.jpg,0.238219,7396,0.028214,191,56,276,141
Birman_78.jpg,0.404195,7310,0.027885,40,82,124,167
Birman_79.jpg,0.380536,7056,0.026917,308,360,391,443
Birman_8.jpg,0.401339,7056,0.026917,90,5,173,88
Birman_80.jpg,0.304797,7225,0.027561,42,327,126,411
Birman_81.jpg,0.400072,7140,0.027237,209,365,292,449
Birman_82.jpg,0.167492,5418,0.020668,159,372,244,434
Birman_83.jpg,0.176300,7396,0.028214,351,327,436,412
Birman_84.jpg,0.201500,7396,0.028214,110,268,195,353
Birman_85.jpg,0.173890,7396,0.028214,158,317,243,402
Birman_86.jpg,0.286549,7396,0.028214,28,395,113,480
Birman_87.jpg,0.235604,4816,0.018372,127,455,212,510
Birman_88.jpg,0.220215,7396,0.028214,319,421,404,506
Birman_89.jpg,0.278431,7396,0.028214,219,275,304,360
Birman_9.jpg,0.396820,7056,0.026917,153,247,236,330
Birman_90.jpg,0.264091,7396,0.028214,283,18,368,103
Birman_91.jpg,0.193391,7225,0.027561,8,14,92,98
Birman_92.jpg,0.342906,7310,0.027885,335,221,419,306
Birman_93.jpg,0.376847,7396,0.028214,304,75,389,160
Birman_94.jpg,0.296062,7396,0.028214,255,235,340,320
Birman_95.jpg,0.271670,7396,0.028214,30,95,115,180
Birman_96.jpg,0.176215,7396,0.028214,221,36,306,121
Birman_97.jpg,0.392125,7140,0.027237,221,163,305,246
Birman_98.jpg,0.210997,7396,0.028214,104,289,189,374
Birman_99.jpg,0.173098,7396,0.028214,252,235,337,320
Bombay_1.jpg,0.192163,4386,0.016731,190,456,275,506
Bombay_10.jpg,0.320214,7396,0.028214,343,25,428,110
Bombay_100.jpg,0.438079,7056,0.026917,322,267,405,350
Bombay_101.jpg,0.407930,7140,0.027237,245,83,329,166
Bombay_102.jpg,0.354582,7310,0.027885,92,317,176,402
Bombay_103.jpg,0.391231,7140,0.027237,285,47,368,131
Bombay_104.jpg,0.336737,5270,0.020103,256,433,340,494
Bombay_105.jpg,0.448906,7056,0.026917,91,269,174,352
Bombay_106.jpg,0.227484,5504,0.020996,209,32,294,95
Bombay_107.jpg,0.166412,7396,0.028214,75,84,160,169
Bombay_108.jpg,0.467287,7056,0.026917,339,298,422,381
Bombay_109.jpg,0.224659,7396,0.028214,91,89,176,174
Bombay_11.jpg,0.163085,6478,0.024712,27,339,108,417
Bombay_110.jpg,0.174172,6450,0.024605,196,436,281,510
Bombay_111.jpg,0.208676,7396,0.028214,32,78,117,163
Bombay_112.jpg,0.273219,7396,0.028214,23,70,108,155
Bombay_113.jpg,0.383823,7056,0.026917,236,127,319,210
Bombay_114.jpg,0.365433,7310,0.027885,292,233,376,318
Bombay_115.jpg,0.433226,7140,0.027237,194,290,277,374
Bombay_116.jpg,0.359043,7225,0.027561,81,227,165,311
Bombay_117.jpg,0.287335,7396,0.028214,35,177,120,262
Bombay_118.jpg,0.395188,7140,0.027237,238,133,321,217
Bombay_119.jpg,0.316796,7310,0.027885,308,368,392,453
Bombay_12.jpg,0.436090,7056,0.026917,299,178,382,261
Bombay_120.jpg,0.229172,7396,0.028214,273,1,358,86
Bombay_121.jpg,0.453924,7056,0.026917,207,321,290,404
Bombay_122.jpg,0.344530,7396,0.028214,254,258,339,343
Bombay_123.jpg,0.428676,7225,0.027561,162,108,246,192
Bombay_125.jpg,0.347984,7225,0.027561,141,369,225,453
Bombay_126.jpg,0.444216,7056,0.026917,321,274,404,357
Bombay_127.jpg,0.202704,6106,0.023293,25,440,110,510
Bombay_128.jpg,0.362193,7396,0.028214,142,75,227,160
Bombay_129.jpg,0.434247,7056,0.026917,270,16,353,99
Bombay_13.jpg,0.455714,7056,0.026917,146,323,229,406
Bombay_130.jpg,0.237383,7140,0.027237,132,391,216,474
Bombay_131.jpg,0.405010,7140,0.027237,122,5,205,89
Bombay_132.jpg,0.206249,7396,0.028214,19,177,104,262
Bombay_133.jpg,0.387992,7056,0.026917,224,294,307,377
Bombay_134.jpg,0.174509,7310,0.027885,325,1,410,85
Bombay_135.jpg,0.448484,7056,0.026917,135,237,218,320
Bombay_136.jpg,0.407658,7225,0.027561,328,221,412,305
Bombay_137.jpg,0.287016,7396,0.028214,325,397,410,482
Bombay_138.jpg,0.427142,7225,0.027561,284,316,368,400
Bombay_139.jpg,0.411183,7056,0.026917,337,416,420,499
Bombay_14.jpg,0.462235,7056,0.026917,265,130,348,213
Bombay_140.jpg,0.448988,7056,0.026917,226,343,309,426
Bombay_141.jpg,0.364429,7310,0.027885,155,268,240,352
Bombay_143.jpg,0.404772,7225,0.027561,178,169,262,253
Bombay_144.jpg,0.167725,1798,0.006859,97,262,158,290
Bombay_145.jpg,0.450829,7056,0.026917,183,233,266,316
Bombay_146.jpg,0.461760,7056,0.026917,216,318,299,401
Bombay_148.jpg,0.279424,7396,0.028214,89,11,174,96
Bombay_15.jpg,0.443462,7056,0.026917,222,351,305,434
Bombay_150.jpg,0.343650,7225,0.027561,236,5,320,89
Bombay_151.jpg,0.295737,5056,0.019287,14,322,92,385
Bombay_152.jpg,0.467911,7056,0.026917,147,253,230,336
Bombay_153.jpg,0.184080,7396,0.028214,210,21,295,106
Bombay_154.jpg,0.418192,7056,0.026917,151,154,234,237
Bombay_155.jpg,0.176089,7396,0.028214,348,198,433,283
Bombay_156.jpg,0.436030,7056,0.026917,127,398,210,481
Bombay_157.jpg,0.413588,7056,0.026917,218,376,301,459
Bombay_158.jpg,0.188081,4644,0.017715,198,457,283,510
Bombay_159.jpg,0.283388,6880,0.026245,44,90,123,175
Bombay_16.jpg,0.397830,7140,0.027237,242,86,326,169
Bombay_160.jpg,0.286615,7396,0.028214,280,271,365,356
Bombay_161.jpg,0.448393,6804,0.025955,251,430,334,510
Bombay_162.jpg,0.180468,4316,0.016464,193,441,275,492
Bombay_163.jpg,0.431401,7056,0.026917,316,88,399,171
Bombay_164.jpg,0.401675,7056,0.026917,275,248,358,331
Bombay_166.jpg,0.378805,7310,0.027885,214,111,298,196
Bombay_167.jpg,0.419272,7056,0.026917,184,179,267,262
Bombay_168.jpg,0.203185,7310,0.027885,129,1,214,85
Bombay_169.jpg,0.411317,7056,0.026917,86,61,169,144
Bombay_170.jpg,0.316447,7396,0.028214,355,383,440,468
Bombay_171.jpg,0.425216,7056,0.026917,75,226,158,309
Bombay_172.jpg,0.287090,7396,0.028214,142,173,227,258
Bombay_173.jpg,0.413902,7056,0.026917,141,357,224,440
Bombay_174.jpg,0.457461,7056,0.026917,278,130,361,213
Bombay_175.jpg,0.192580,7396,0.028214,79,319,164,404
Bombay_176.jpg,0.472971,7056,0.026917,164,200,247,283
Bombay_177.jpg,0.377563,6630,0.025291,59,280,136,364
Bombay_178.jpg,0.461462,7056,0.026917,204,362,287,445
Bombay_179.jpg,0.412250,7224,0.027557,156,230,239,315
Bombay_18.jpg,0.268138,7310,0.027885,228,258,313,342
Bombay_180.jpg,0.391976,7310,0.027885,251,102,336,186
Bombay_181.jpg,0.340799,5934,0.022636,288,442,373,510
Bombay_182.jpg,0.235484,7396,0.028214,214,32,299,117
Bombay_183.jpg,0.366080,5100,0.019455,275,451,359,510
Bombay_184.jpg,0.390824,7140,0.027237,148,329,231,413
Bombay_185.jpg,0.274832,7396,0.028214,304,126,389,211
Bombay_186.jpg,0.349575,7396,0.028214,238,28,323,113
Bombay_188.jpg,0.248236,7396,0.028214,2,396,87,481
Bombay_189.jpg,0.262873,7396,0.028214,330,375,415,460
Bombay_19.jpg,0.217462,7396,0.028214,63,398,148,483
Bombay_190.jpg,0.212061,7396,0.028214,114,203,199,288
Bombay_191.jpg,0.451106,7056,0.026917,359,358,442,441
Bombay_192.jpg,0.318874,4760,0.018158,332,455,416,510
Bombay_193.jpg,0.256671,7396,0.028214,13,337,98,422
Bombay_194.jpg,0.168538,1798,0.006859,361,188,422,216
Bombay_198.jpg,0.445341,7056,0.026917,64,390,147,473
Bombay_2.jpg,0.382406,7140,0.027237,46,19,130,102
Bombay_20.jpg,0.232635,7396,0.028214,145,53,230,138
Bombay_200.jpg,0.424430,7056,0.026917,299,237,382,320
Bombay_201.jpg,0.368311,5865,0.022373,221,442,305,510
Bombay_202.jpg,0.305539,7396,0.028214,296,249,381,334
Bombay_203.jpg,0.296800,7396,0.028214,36,120,121,205
Bombay_204.jpg,0.345093,7396,0.028214,18,188,103,273
Bombay_205.jpg,0.447214,7056,0.026917,198,422,281,505
Bombay_206.jpg,0.273132,7396,0.028214,141,389,226,474
Bombay_208.jpg,0.319505,7396,0.028214,70,295,155,380
Bombay_209.jpg,0.181204,4902,0.018700,156,6,241,62
Bombay_21.jpg,0.392455,7224,0.027557,177,103,262,186
Bombay_210.jpg,0.445969,7056,0.026917,191,336,274,419
Bombay_213.jpg,0.419299,7140,0.027237,351,374,434,458
Bombay_214.jpg,0.303579,7396,0.028214,289,288,374,373
Bombay_215.jpg,0.306007,7396,0.028214,45,277,130,362
Bombay_217.jpg,0.464664,7056,0.026917,274,414,357,497
Bombay_22.jpg,0.281243,4730,0.018044,273,456,358,510
Bombay_220.jpg,0.175538,4472,0.017059,342,459,427,510
Bombay_221.jpg,0.336259,7310,0.027885,252,75,337,159
Bombay_23.jpg,0.354717,7310,0.027885,64,145,149,229
Bombay_24.jpg,0.267260,5332,0.020340,100,134,185,195
Bombay_25.jpg,0.312258,6364,0.024277,104,409,189,482
Bombay_26.jpg,0.447287,7056,0.026917,134,114,217,197
Bombay_27.jpg,0.274868,7310,0.027885,27,119,111,204
Bombay_29.jpg,0.347345,6552,0.024994,313,354,390,437
Bombay_3.jpg,0.341599,7140,0.027237,146,353,230,436
Bombay_30.jpg,0.380506,7310,0.027885,167,384,252,468
Bombay_31.jpg,0.332469,7396,0.028214,86,1,171,86
Bombay_32.jpg,0.326052,6468,0.024673,28,305,104,388
Bombay_33.jpg,0.368546,7056,0.026917,89,190,172,273
Bombay_34.jpg,0.353393,7396,0.028214,134,108,219,193
Bombay_36.jpg,0.256226,7396,0.028214,249,23,334,108
Bombay_37.jpg,0.395829,7310,0.027885,298,109,382,194
Bombay_38.jpg,0.388903,7310,0.027885,277,320,361,405
Bombay_39.jpg,0.298576,7224,0.027557,106,427,191,510
Bombay_4.jpg,0.307508,7396,0.028214,220,115,305,200
Bombay_40.jpg,0.221609,4472,0.017059,250,459,335,510
Bombay_41.jpg,0.422660,7056,0.026917,102,272,185,355
Bombay_42.jpg,0.392111,7310,0.027885,186,90,270,175
Bombay_43.jpg,0.456680,7056,0.026917,165,286,248,369
Bombay_45.jpg,0.381636,7056,0.026917,318,381,401,464
Bombay_46.jpg,0.230618,7396,0.028214,355,121,440,206
Bombay_47.jpg,0.353779,7310,0.027885,12,411,96,496
Bombay_48.jpg,0.232432,5504,0.020996,134,159,219,222
Bombay_49.jpg,0.449491,7056,0.026917,332,271,415,354
Bombay_5.jpg,0.166557,1798,0.006859,42,114,103,142
Bombay_50.jpg,0.400107,7224,0.027557,247,211,332,294
Bombay_52.jpg,0.429346,7056,0.026917,113,311,196,394
Bombay_53.jpg,0.412325,7140,0.027237,126,90,210,173
Bombay_54.jpg,0.439591,7056,0.026917,248,91,331,174
Bombay_55.jpg,0.357285,7310,0.027885,222,275,307,359
Bombay_56.jpg,0.405961,7056,0.026917,122,137,205,220
Bombay_57.jpg,0.442155,7140,0.027237,285,220,369,303
Bombay_58.jpg,0.446978,7056,0.026917,32,4,115,87
Bombay_59.jpg,0.399413,5208,0.019867,335,449,418,510
Bombay_6.jpg,0.367632,7140,0.027237,131,353,214,437
Bombay_60.jpg,0.434339,7056,0.026917,178,18,261,101
Bombay_61.jpg,0.386893,7310,0.027885,314,141,398,226
Bombay_62.jpg,0.177127,3640,0.013885,83,402,152,453
Bombay_63.jpg,0.311586,7310,0.027885,313,101,397,186
Bombay_64.jpg,0.288152,7396,0.028214,249,41,334,126
Bombay_65.jpg,0.310857,6880,0.026245,338,201,417,286
Bombay_66.jpg,0.338816,7310,0.027885,21,281,105,366
Bombay_67.jpg,0.457227,7056,0.026917,343,417,426,500
Bombay_68.jpg,0.275000,7396,0.028214,175,362,260,447
Bombay_69.jpg,0.372499,7396,0.028214,148,75,233,160
Bombay_7.jpg,0.251768,7396,0.028214,46,61,131,146
Bombay_70.jpg,0.314829,6120,0.023346,357,439,441,510
Bombay_71.jpg,0.328221,7396,0.028214,196,225,281,310
Bombay_72.jpg,0.280973,7396,0.028214,231,102,316,187
Bombay_73.jpg,0.413309,7140,0.027237,155,187,238,271
Bombay_74.jpg,0.228130,7396,0.028214,355,332,440,417
Bombay_75.jpg,0.429438,7056,0.026917,146,338,229,421
Bombay_76.jpg,0.455771,7056,0.026917,251,168,334,251
Bombay_77.jpg,0.446296,7056,0.026917,252,364,335,447
Bombay_78.jpg,0.328843,7396,0.028214,213,231,298,316
Bombay_79.jpg,0.282716,5160,0.019684,311,451,396,510
Bombay_8.jpg,0.335859,7310,0.027885,233,302,317,387
Bombay_80.jpg,0.318694,6290,0.023994,26,398,110,471
Bombay_81.jpg,0.320769,5074,0.019356,103,452,188,510
Bombay_82.jpg,0.428882,7056,0.026917,260,225,343,308
Bombay_83.jpg,0.415207,7056,0.026917,212,228,295,311
Bombay_84.jpg,0.207228,6794,0.025917,115,328,193,413
Bombay_85.jpg,0.244898,7396,0.028214,40,364,125,449
Bombay_86.jpg,0.424902,7052,0.026901,227,351,312,432
Bombay_87.jpg,0.335622,7396,0.028214,304,159,389,244
Bombay_88.jpg,0.486450,7056,0.026917,232,300,315,383
Bombay_89.jpg,0.443116,7225,0.027561,260,404,344,488
Bombay_9.jpg,0.361269,7225,0.027561,40,56,124,140
Bombay_90.jpg,0.278530,6240,0.023804,43,353,122,430
Bombay_91.jpg,0.366403,6888,0.026276,248,37,331,118
Bombay_92.jpg,0.409774,7056,0.026917,160,372,243,455
Bombay_93.jpg,0.327726,7396,0.028214,60,367,145,452
Bombay_94.jpg,0.302345,7396,0.028214,95,358,180,443
Bombay_95.jpg,0.377667,7310,0.027885,140,81,224,166
Bombay_96.jpg,0.223464,4730,0.018044,8,451,93,505
Bombay_97.jpg,0.358599,7225,0.027561,60,230,144,314
Bombay_98.jpg,0.452694,7056,0.026917,328,370,411,453
Bombay_99.jpg,0.309789,7396,0.028214,262,256,347,341
British_Shorthair_10.jpg,0.256766,7396,0.028214,247,183,332,268
British_Shorthair_100.jpg,0.316990,6880,0.026245,255,86,334,171
British_Shorthair_101.jpg,0.398105,7056,0.026917,91,279,174,362
British_Shorthair_102.jpg,0.277558,7396,0.028214,80,13,165,98
British_Shorthair_103.jpg,0.263998,7396,0.028214,262,362,347,447
British_Shorthair_104.jpg,0.323813,7310,0.027885,280,361,365,445
British_Shorthair_105.jpg,0.371663,7225,0.027561,72,123,156,207
British_Shorthair_106.jpg,0.284559,7396,0.028214,308,369,393,454
British_Shorthair_107.jpg,0.266813,7396,0.028214,291,350,376,435
British_Shorthair_108.jpg,0.295407,7396,0.028214,338,98,423,183
British_Shorthair_109.jpg,0.339686,7310,0.027885,247,278,332,362
British_Shorthair_110.jpg,0.168960,7396,0.028214,293,411,378,496
British_Shorthair_111.jpg,0.406262,7140,0.027237,100,57,183,141
British_Shorthair_112.jpg,0.310363,7396,0.028214,33,333,118,418
British_Shorthair_113.jpg,0.245769,7396,0.028214,20,224,105,309
British_Shorthair_114.jpg,0.217772,7396,0.028214,328,247,413,332
